Census Block,Month,Avg. Temperature,Type of Robbery,Probability
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.461538462
,,,,0.521367521
,,,,0
,,,,0.012820513
,,,,0.004273504
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
,,,,0.643356643
,,,,0
,,,,0.353146853
,,,,0
,,,,0.003496503
